zincid,SMILES,RF_Morgan,RF_MACCS,XGB_Morgan,XGB_MACCS,DNN_Morgan,DNN_MACCS,Consensus_Avg,Consensus_Weighted,Consensus_Votes,Consensus_Geometric,RF_Morgan_Binary,XGB_Morgan_Binary,DNN_Morgan_Binary,RF_MACCS_Binary,XGB_MACCS_Binary,DNN_MACCS_Binary,Models_Active_Count,Consensus_Active,Consensus_Weighted_Active,Vote_Active,Hit_Level
ZINCs5000003VF69,COc1n[nH]c(C(=O)N2CCC3(CC2)CN(C(=O)CS(N)(=O)=O)CCO3)c1Cl,0.315,0.6761666666666667,0.47270215,0.9227726,0.59302,0.9993137,0.6631625221040514,0.6556458319033854,4.0,0.6167885392014034,0,0,1,1,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCrT000012pCLy,CCCc1ccc(-c2nc(C(C)(C)c3ccnc(Cl)c3)no2)cc1[N+](=O)[O-],0.2766666666666666,0.485,0.70432967,0.7124962,0.7857445,0.9999732,0.6607017038928138,0.6549484891023477,4.0,0.6127092965289685,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCrF00000X5vXb,O=C(O)C[C@H](NS(=O)(=O)c1cnc(Cl)c([N+](=O)[O-])c1)c1ccc(Cl)cc1Br,0.265,0.6006666666666667,0.32947055,0.90892494,0.8659756,0.9999994,0.6616728618807263,0.6541662393501182,4.0,0.5878793935250488,0,0,1,1,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtx00000iw9KY,Cc1ccc(C(=O)N2CCN(C(=O)[C@@H]3C[C@H]3C(F)F)[C@H](C(F)F)C2)c([N+](=O)[O-])c1,0.25,0.445,0.6527153,0.7846747,0.82805276,0.99993426,0.6600628407796224,0.6538956113571815,4.0,0.6011144337168656,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtT00000wYwjY,Cc1nc(NC(=O)[C@H]2CCN(Cc3c(Cl)cc(F)cc3Cl)C2)c([N+](=O)[O-])cc1Br,0.3625,0.45,0.52490103,0.6302936,0.98195314,0.999934,0.6582636336485544,0.653869180222775,4.0,0.6128683027554961,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtJ000006XXco,Cc1ccc(C(=O)N2CC[C@H](N=c3[nH]ccc(C#N)c3[N+](=O)[O-])C[C@@H]2C)cc1Cl,0.33,0.5425,0.5076613,0.6538305,0.91929626,0.99997944,0.6588779187202454,0.6535842622171901,5.0,0.6159799564763762,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCtj000013fdQH,O=C(NC[C@@H]1COCCN1C(=O)c1cn(C2CC2)cn1)c1cc(Cl)c([N+](=O)[O-])[nH]1,0.265,0.48,0.6688025,0.8132729,0.73105943,0.99997383,0.659684776465098,0.6533078672361711,4.0,0.6081262768832151,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtj00000u9dKO,Cc1cc(CC(=O)N2CCN(C(=O)c3cc([N+](=O)[O-])cn3C)C[C@H]2C(F)F)no1,0.29,0.47,0.9215252,0.5083907,0.7555138,0.99991685,0.6575577572981516,0.6530552504164107,4.0,0.6033479300550536,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtt00000tnuA9,Cc1cnoc1C(=O)N1CC[C@@H](C(=O)Nc2c([N+](=O)[O-])ccc(Cl)c2C)[C@@H](O)C1,0.31,0.5566666666666668,0.33624834,0.7564558,0.9891174,0.9999923,0.658080079820421,0.6519792774693058,4.0,0.5928445743190448,0,0,1,1,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtL000004yn0O,Cc1ncc(C(=O)N2C[C@H](Nc3c(F)cc([N+](=O)[O-])cc3F)CC3(CCC3)C2)s1,0.33,0.555,0.5984729,0.7072783,0.75465447,0.99999905,0.6575674529870351,0.6519088906768365,5.0,0.6230624524482179,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
