zincid,SMILES,RF_Morgan,RF_MACCS,XGB_Morgan,XGB_MACCS,DNN_Morgan,DNN_MACCS,Consensus_Avg,Consensus_Weighted,Consensus_Votes,Consensus_Geometric,RF_Morgan_Binary,XGB_Morgan_Binary,DNN_Morgan_Binary,RF_MACCS_Binary,XGB_MACCS_Binary,DNN_MACCS_Binary,Models_Active_Count,Consensus_Active,Consensus_Weighted_Active,Vote_Active,Hit_Level
ZINCsh0000136Vy8,CO[C@@H](F)C(=O)N1CCc2ccccc2[C@H](NC(=O)c2cc(O)cc(=O)o2)C1,0.28800000000000003,0.4575,0.9458067,0.76377445,0.00053720205,0.9806638,0.5727136858590723,0.5661696041263111,3.0,0.19202958723931618,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtg00000f7Egn,C[C@@H]1CN(C(=O)[C@@H]2[C@@H]([N+](=O)[O-])[C@@H]2C(F)(F)F)CCN1C(=O)C(F)(F)C1(O)CCC1,0.31,0.435,0.5079193,0.64838266,0.53013754,0.9999735,0.5719021650155386,0.5661067736825198,4.0,0.5353556018997815,0,1,1,0,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtx00000y3zpQ,Cc1ncc(C(=O)N2CCC3(CC2)C[C@H](NC(=O)c2cc(Cl)cnc2Br)CO3)[nH]1,0.295,0.675,0.32892796,0.9113745,0.23800167,0.99969393,0.5746663463115692,0.5660943698164418,3.0,0.4921095069149531,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtG00000QWyyd,Cc1cc([N+](=O)[O-])ccc1C(=O)N1CCCC[C@H](Nc2ncc(C3CC3)cn2)C1,0.31,0.335,0.5313442,0.47763762,0.768631,0.99988455,0.5704162202278773,0.5660459339111409,3.0,0.5221053160663228,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCpJ00000qYquy,COc1nc(Cl)ccc1CCC(=O)N1CCc2ccccc2C1(C)C,0.31,0.545,0.2987842,0.5997028,0.72532,0.9514037,0.5717017718156179,0.5660086506901058,4.0,0.5247966541381984,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtt00000cPP32,CCc1conc1C(=O)N[C@@H]1CN(C(=O)c2c(F)cccc2[N+](=O)[O-])CC12CC2,0.255,0.48,0.116070524,0.8748346,0.71644545,0.9999357,0.5737143755952517,0.5660071114656773,3.0,0.45526481202874153,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs5000003VJO7,COc1n[nH]c(C(=O)N[C@H](C)[C@H]2CN(C(=O)C3(S(C)(=O)=O)CC3)CCO2)c1Cl,0.275,0.725,0.4884822,0.9043311,0.23187271,0.813897,0.5730971693992615,0.5657498398148422,3.0,0.5051778882329415,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCmz000009ZhTj,O=Cc1sccc1-c1cccc(OCCN2CCOCC2)c1,0.32,0.49,0.50786096,0.7238809,0.40029818,0.9891035,0.5718572533130646,0.5655522527508702,3.0,0.5325951710755406,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsl00000jhWoR,Cn1nc2c(c1C(=O)N1C[C@@H]3CN(C(=O)c4ccoc4Cl)C[C@H](C1)O3)CCC2,0.33,0.615,0.17078984,0.7989018,0.53470373,0.9873346,0.5727883291244508,0.5655336262993778,4.0,0.4944856306107736,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCst000004kCwU,C[C@H](Nc1ncc([N+](=O)[O-])cc1Cl)C1CCN(C(=O)CCn2cncn2)CC1,0.285,0.495,0.6180272,0.56739634,0.46216112,0.9999767,0.5712602285544078,0.5653479708678333,3.0,0.5327472861766954,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs5000003VESt,COc1n[nH]c(C(=O)N2CC3(CN(C(=O)Cn4nc(C)n(C)c4=O)C3)C2)c1Cl,0.355,0.5466666666666666,0.6130511,0.85263896,0.068221316,0.9975531,0.5721885281470086,0.5651361273000144,4.0,0.4363598872654932,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtK00000tIzkl,O=[N+]([O-])c1ccc(F)cc1CN1CCCC[C@H](N=c2nc[nH]n3cc(Br)cc23)C1,0.275,0.29,0.6239916,0.32786623,0.8958918,0.9984196,0.5685282005866369,0.5648765541644806,3.0,0.49434384146342936,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCrp00000HmuT3,CCCCS(=O)(=O)NC[C@H]1COCCN1C(=O)c1ccc([N+](=O)[O-])c(Br)c1,0.265,0.5066666666666666,0.4390696,0.2495382,0.95585394,0.9999568,0.5693475315637059,0.5648664718838166,3.0,0.49128695133173,0,0,1,1,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCsp00000FeGEs,COc1cc(C(=O)N2CC[C@H](NC(=O)c3cc(Cl)ccc3N)C2)cc(OC)n1,0.275,0.47625,0.31989506,0.81765175,0.56384087,0.97760016,0.5717063051462173,0.5646771106990516,3.0,0.5160323156540887,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrF00000X5vX9,O=C(O)C[C@@H](NS(=O)(=O)c1cc([N+](=O)[O-])c(Cl)cc1Cl)c1ccc(F)cc1,0.185,0.5211666666666667,0.11449696,0.7326523,0.8813522,0.99999875,0.5724444781608051,0.5646398926623888,4.0,0.4386972014300396,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsD00000s28YD,Cc1ccc(F)cc1C(=O)N(C)C[C@@H]1CCN(c2cc(C)c([N+](=O)[O-])cn2)C1,0.26,0.375,0.57875365,0.36173144,0.8388593,0.999744,0.5690147346258163,0.5645912872984054,3.0,0.5076648477075268,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCsm00000UTU4y,COc1ccc(CC(=O)NC2CN(C(=O)c3ccnc4ccnn34)C2)cc1Br,0.335,0.4275,0.2759812,0.7590227,0.6376711,0.98834985,0.5705874780813853,0.564554158389991,3.0,0.5161434700875426,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsg00000Izs92,Cc1cn2c(=O)c(C(=O)N3CC(C[C@H](C)NC(=O)[C@@H](O)C(C)C)C3)cnc2s1,0.2366666666666667,0.445,0.13587871,0.75825465,0.8882383,0.96168786,0.5709543665912417,0.5642005660333814,3.0,0.4583225305763591,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqu000004xENc,COC(=O)c1cc(S(=O)(=O)N2CCC[C@H](CC(=O)OC(C)C)C2)oc1Cl,0.26,0.6416666666666666,0.4876194,0.85552555,0.39463365,0.7840608,0.5705843411551581,0.5640446611893656,3.0,0.5274606982292893,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsu00000yIsft,C=CCCn1nnnc1[C@H](NCc1cc([N+](=O)[O-])ccc1Cl)c1ccnn1C,0.27,0.335,0.7954712,0.19601825,0.807196,0.99966896,0.5672257361809413,0.5639667792227251,3.0,0.474271970244929,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtd00001Epli7,C[C@@H](CN1CCN(C(=O)c2n[nH]cc2[N+](=O)[O-])CC1)NC(=O)C1C2(CC2)C12CC2,0.3066666666666667,0.39,0.24835919,0.71366686,0.7603329,0.99981815,0.5698072900043594,0.563853535325251,3.0,0.5025800994018383,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqi00001RXx7i,O=C(NC1CC1)[C@H](c1cc(F)ncc1F)N1CCC2(CC1)C[C@@H](O)CO2,0.23,0.6016666666666667,0.55551004,0.889845,0.17495291,0.9818,0.5722957755790816,0.563785555055519,4.0,0.4768030739548363,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrB000001fcwA,Cc1nc(N2CCSC[C@@H]2CCNC(=O)c2ccns2)c(Cl)cc1[N+](=O)[O-],0.265,0.5666666666666667,0.26062843,0.6462032,0.6851096,0.99999607,0.5706006666686799,0.5637035268559241,4.0,0.508690703289381,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINClu0000012gk8,Cc1cc(N[C@H]2CCN(C(C)C)C2=O)c(F)cc1[N+](=O)[O-],0.2975,0.34,0.91510755,0.06559769,0.77760625,0.9998037,0.5659358682731788,0.563572916391682,3.0,0.4095750670541862,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCth000015zXlO,CN(C)c1nc(Cl)c(C(=O)N[C@@H]2CC[C@H](N3CCN(C(=O)C4(O)CC4)CC3)C2)s1,0.3105,0.6441666666666667,0.52467567,0.9248803,0.038403146,0.98829204,0.5718196406927374,0.5635480404125601,4.0,0.39298991252123056,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCph00000fHDRV,O=C(N[C@@H]1CCN(C(=O)[C@@H]2CC2(Cl)Cl)C[C@H]1F)c1n[nH]cc1[N+](=O)[O-],0.245,0.48,0.29827973,0.8220454,0.58107114,0.99989784,0.5710490157206853,0.5635058732489322,3.0,0.5058463641124237,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCro0000056B35,CC1CC(n2nnc3c2CN(C(=O)c2cc(Br)cc(S(N)(=O)=O)c2)CC3)C1,0.285,0.6981666666666666,0.11370567,0.87287116,0.46371973,0.9975286,0.571831972953346,0.5632419532073868,3.0,0.4572140098689385,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrq00000Rxl2H,CO[C@@H](CN(Cc1cc2cccnc2o1)C(=O)[C@H]1COC(=O)N1C)C1CC1,0.25,0.475,0.9138991,0.74499774,0.92298734,0.06519748,0.5620136146744092,0.5631414541115997,3.0,0.4116412622059414,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCt500003gb83G,O=C(CNC(=O)[C@H]1CC[C@@H]1C1CC1)NCCCNS(=O)(=O)c1c[nH]nc1[N+](=O)[O-],0.14,0.7,0.031811465,0.8450679,0.719082,0.999973,0.5726557299743096,0.5629054805726235,4.0,0.3517585594650224,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsm00000JJEGy,CC(C)CCC(=O)N1CC[C@@]2(NC(=O)c3cc(S(N)(=O)=O)ccc3F)C[C@H]2C1,0.2875,0.6915,0.2955349,0.96484184,0.21012731,0.9806637,0.571694629530112,0.562821086891154,3.0,0.4763391302793941,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtR00000nMw4p,Cc1ccc(Cl)cc1-n1nc(-c2ccco2)nc1[C@H]1CC(=O)N(C2CCCC2)C1,0.295,0.565,0.42288494,0.76614624,0.45841923,0.90813226,0.5692637787262599,0.5628036437812426,3.0,0.5312546144519943,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs6000008TuQf,CC(=Cc1cnc[nH]1)C(=O)N1CCN(c2nc(Cl)ncc2C(N)=O)C[C@@H](O)C1,0.325,0.615,0.5842526,0.93305,0.0034285968,0.9621943,0.570487582172888,0.5626733971424797,4.0,0.2666493561281431,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtA00000E288q,Cc1nccc(C(=O)N2CCN(C(=O)[C@@H](C)c3cc(C)oc3C)C3(CCC3)C2)n1,0.33,0.525,0.8373117,0.5379615,0.70995414,0.43885663,0.5631806570291519,0.5625528446748747,4.0,0.5382418015377411,0,1,1,1,1,0,4,0,0,1,Level_1_Low_Confidence
ZINCt600000ayxmt,C[C@H](NC(=O)C(=O)NC1CC1)[C@]1(O)CCN(C(=O)c2c(F)cccc2[N+](=O)[O-])C1,0.3016666666666667,0.4725,0.18602253,0.67274266,0.7800937,0.9994482,0.5687456293569672,0.5625183898492343,3.0,0.4903902074603552,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrI00000tkjvV,CCN(C(=O)c1cnsc1C)[C@H]1CCN(C(=O)c2c(O)cc(Cl)cc2Cl)C1,0.36,0.6591666666666667,0.4427285,0.9580859,0.011395159,0.9920524,0.5705714310560789,0.5624356303304151,3.0,0.32310903981111516,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtw00000tFdc8,CO[C@H]1C[C@@H](C(=O)Nc2cncc(Cl)c2)N(C(=O)c2ccc(F)cc2[N+](=O)[O-])C1,0.245,0.4725,0.2559596,0.5828298,0.85483414,0.99998903,0.5685187576214473,0.5622601965133179,3.0,0.495290149642675,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs5000003VGZW,COc1n[nH]c(C(=O)N2C[C@H]3CC[C@H]2CN3C(=O)c2cnc(O)nc2O)c1Cl,0.275,0.5075,0.726621,0.89704,0.015367362,0.99768436,0.5698687838204205,0.5620534857447054,4.0,0.33425672990489136,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtK00000tIzke,O=[N+]([O-])c1ccc(CN2CC[C@H](N=c3ccn4ncc(I)c4[nH]3)[C@H](F)C2)cc1Br,0.26,0.31,0.73022205,0.31919122,0.7761276,0.9991006,0.5657735776901246,0.5618933684775169,3.0,0.49419370629178205,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCqe000010VEUX,O=C(N[C@H]1C[C@@H](OCC(=O)N2CCN(CCO)CC2)C1)c1sccc1Cl,0.28,0.7125,0.48676127,0.86115336,0.12888357,0.95110315,0.5700668929020564,0.5618114388263817,3.0,0.4660803211180036,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCss00000gU1TK,CO[C@@H]1CN2CCC[C@]2(C(=O)N2CC(NC(=O)C(C)(C)c3cscc3Cl)C2)C1,0.325,0.715,0.35843012,0.9085038,0.118917264,0.9944723,0.5700539128482341,0.5615476176438602,3.0,0.4556447531512311,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrd00000mOn5k,Cc1ccc([N+](=O)[O-])c(C(=O)N2C[C@@H]3C[C@]3(NC(=O)C(C)(C)C(N)=O)C2)c1,0.17,0.38,0.099973865,0.78868943,0.97529876,0.99998486,0.5689911536872386,0.561469787333874,3.0,0.4130722498528001,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtH00000cQ9Au,CC=C(CC)C(=O)N[C@H]1CC[C@](F)(CNC(=O)c2ccc([N+](=O)[O-])c(SC)c2)C1,0.2225,0.525,0.1724826,0.78471524,0.7128353,0.9979749,0.5692513357599577,0.5614658475556272,4.0,0.4733429524899906,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrn00001eTOoc,O=C(N[C@H]1CCCN(S(=O)(=O)c2ccsc2F)C1)c1cnc2[nH]cnc2c1,0.235,0.7139166666666666,0.3961693,0.9234371,0.18845221,0.96632427,0.570549928969807,0.5614269118238566,3.0,0.4728476963495988,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCti00001NWrEu,CC(C)C[C@H]1CN(C(=O)[C@H]2N(C(=O)c3cc(=O)n(C)cn3)CCC2(C)C)CCO1,0.28,0.55,0.8987283,0.77264434,0.5858667,0.28568587,0.5621542014678319,0.5610488172964001,4.0,0.5114494575954681,0,1,1,1,1,0,4,0,0,1,Level_1_Low_Confidence
ZINCth000015zXey,CN(C)c1nc(Cl)c(C(=O)NC[C@]2(C)COCCN(C(=O)[C@@H]3C[C@H]3[N+](=O)[O-])C2)s1,0.24,0.515,0.3730542,0.8612325,0.4239953,0.99994415,0.5688710270325342,0.5608653745414517,3.0,0.5062611493223454,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCr5000015chXm,O=C(NCC1(O)CN(Cc2cc([N+](=O)[O-])c(O)cc2F)C1)C1[C@H]2COC[C@H]12,0.2175,0.49,0.51617676,0.70898366,0.47550976,0.99999976,0.5680283240477244,0.56075653975737,3.0,0.5144875757129826,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCt900000fZaD8,C[C@H](Nc1ncc(C#N)cc1Cl)[C@H]1CN(C(=O)c2cn(C)c(=O)nc2O)CCO1,0.29,0.535,0.9040963,0.79097843,0.020680109,0.85892886,0.5666139508907994,0.5605449835189902,4.0,0.3540844509476153,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrA00000kUoDA,N#Cc1cc(C(=O)NCCN(CC2CC2)C(=O)/C=C/c2sccc2Br)on1,0.335,0.5375,0.08861836,0.91179293,0.53847426,0.99620134,0.5679311487575373,0.560402241867062,4.0,0.44537504547707035,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtz00000DDmXT,CC(C)C1CC(N=c2ccc(Br)c(S(=O)(=O)N3CCN(C(=O)C4CC4)CC3)[nH]2)C1,0.335,0.735,0.10049099,0.9733464,0.31597033,0.9529954,0.5688005250692368,0.5602859681295165,3.0,0.43995740835036296,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCst00000bqCDa,COC1(C(=O)N2CCCN(C(=O)[C@@H](C)Sc3ccc([N+](=O)[O-])cc3)CC2)CC1,0.305,0.46,0.7422109,0.5989478,0.28889233,0.99989665,0.56582462032636,0.5600508877487047,3.0,0.5120089126440515,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqn00001zaweg,Cc1nc(Cl)ccc1NC(=O)[C@H]1CCN(C(=O)c2n[nH]cc2[N+](=O)[O-])C1,0.28,0.52,0.29692835,0.5132279,0.7850683,0.9999849,0.5658682366212209,0.560009369765613,4.0,0.5091401647283607,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCro00000kF8NL,CC(F)(F)C(=O)N1CCN(C(=O)CCOc2cccc([N+](=O)[O-])c2)[C@H]2C[C@@H]21,0.155,0.435,0.2995049,0.7531269,0.7624638,0.9999525,0.5675080213944117,0.5597347995829075,3.0,0.4757534483558151,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCst000004kA7Z,C[C@H](Nc1cc2nc(O)oc2cc1[N+](=O)[O-])[C@H]1CCN(C(=O)c2ccc[nH]2)C1,0.315,0.365,0.5755503,0.23751931,0.8845924,0.9998024,0.5629107418656348,0.5596233166997313,3.0,0.490351119590536,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtc00001EplhO,C[C@H](CN1CCN(C(=O)c2coc(CO)c2)CC1)NC(=O)Cc1nn(C)cc1Cl,0.355,0.54,0.74420047,0.7307621,0.06840133,0.95305973,0.5652372757097085,0.5591891147333679,4.0,0.4352232862698686,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsg00000EVxMr,CCN(CCNC(=O)c1c([N+](=O)[O-])cnn1CC)C(=O)C[C@@](C)(O)C(F)(F)F,0.175,0.44,0.03745156,0.790511,0.95965767,0.9992939,0.566985694343845,0.5591646169654443,3.0,0.3602574970915,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs500002OWLJH,C[C@@H]1CCOC[C@H]1C(=O)NCC(=O)N1CCN(c2c([N+](=O)[O-])cnn2C)CC1,0.285,0.27,0.8209811,0.17836852,0.8171773,0.9997202,0.5618745200832684,0.5591307867334243,3.0,0.45780000517917774,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCsu00000yIsf1,C=CCCn1nnnc1[C@H](NCc1ccc([N+](=O)[O-])cc1)c1cc(Cl)n(C)n1,0.26,0.335,0.7358458,0.19601825,0.84854084,0.99966896,0.5625123085578282,0.5591145578555181,3.0,0.46910681153374384,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtS00000PSJNU,COc1nc(N[C@@H]2CCCc3c2cnn3-c2ccc(C)c(Cl)c2)c(Br)c(OC)n1,0.41,0.4158333333333333,0.8690851,0.6593908,0.8699395,0.11299419,0.5562071510983838,0.5590379994924468,3.0,0.46104386590952495,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCrj00001gxgv0,C[C@@H](NC(=O)[C@H]1C[C@@H]1[N+](=O)[O-])[C@@H]1CCCN1C(=O)c1ccnc2c1CCC2,0.235,0.39,0.28407472,0.7068184,0.77805096,0.99936086,0.5655508240063986,0.5589569276613546,3.0,0.49272040501197234,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtt00000tnuB9,CC1(CNS(=O)(=O)c2ccc([N+](=O)[O-])c(F)c2)CN(Cc2cc(O)ncc2Br)C1,0.245,0.5104166666666666,0.30277345,0.65118843,0.68427825,0.999998,0.5656091281440523,0.5587542462151665,4.0,0.5064359667283476,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtx00000ghN42,COc1nscc1C(=O)N1CCN(C(=O)c2cc3c(O)cccc3[nH]2)CC[C@@H]1C,0.4,0.455,0.74253315,0.8590937,0.009728624,0.9190146,0.5642283449446162,0.5586397168864594,3.0,0.3182000642396973,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINClu0000012hfD,Cc1cc(OC[C@@H]2C[C@@H]3COCC[C@@H]3O2)ccc1[N+](=O)[O-],0.19,0.425,0.17735338,0.6510391,0.9495919,0.99979687,0.5654635413487753,0.5585764395641096,3.0,0.4548200928974076,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqH00000zdV5L,N#CCCC1CCN(c2ccc(S(=O)(=O)N3CC[C@H](F)C3)cc2Br)CC1,0.285,0.6266666666666667,0.62735677,0.7779911,0.8910556,0.14418069,0.5587084699339336,0.5584289875915427,4.0,0.4730028529154197,0,1,1,1,1,0,4,0,0,1,Level_1_Low_Confidence
ZINCqr00000CyrLV,COc1nccnc1C(=O)N[C@@H]1CCCCCN(c2cncc(Cl)n2)C1,0.31,0.4875,0.6829753,0.54059094,0.5984168,0.7499317,0.5615691220760345,0.558174584731988,4.0,0.5408862318061035,0,1,1,0,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrL000012uU8z,C[C@@H](Cc1cnco1)C(=O)N(Cc1cc([N+](=O)[O-])sn1)Cc1sccc1Cl,0.2625,0.49208333333333326,0.21252863,0.5642188,0.854165,0.99999136,0.5642478597495291,0.5580938163956287,3.0,0.486327133390978,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqD00000lenBU,C[C@H](CCC1CC1)Nc1cc(Br)ccc1S(=O)(=O)N1CCO[C@H](C#N)C1,0.295,0.64,0.7565384,0.9369157,0.20573582,0.5398164,0.5623343806465467,0.5577584424847406,4.0,0.49584762813240174,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsk0000089KyB,Cc1ccc(CC(=O)N(C)[C@H]2CCN(c3nccc(CO)n3)C2)cc1[N+](=O)[O-],0.31,0.335,0.6596036,0.25283787,0.80811274,0.9999407,0.5609158160289128,0.5576397106706673,3.0,0.49090369929811395,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtH00000AXO6r,COCC[C@@H](Cc1cn(-c2cc(Br)ccc2Cl)nn1)NCc1cc([N+](=O)[O-])sn1,0.325,0.41541666666666666,0.61731786,0.5284471,0.4893938,0.99974746,0.5625538115368949,0.557536066793099,3.0,0.5275185465299249,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtJ00000xQw9M,CN([C@@H]1CCN(Cc2ccc(I)cc2Br)C1)S(=O)(=O)Cc1cccc([N+](=O)[O-])c1,0.265,0.5766666666666667,0.43722653,0.34187454,0.755739,0.99996823,0.562745824125078,0.557330938397288,3.0,0.5083743954072335,0,0,1,1,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCty00000nttJq,N#Cc1ccc(C(=O)N[C@@H]2CN(C(=O)c3cc(C4CC4)cs3)[C@]3(CCOC3)C2)o1,0.35,0.43,0.54617786,0.51328176,0.6809716,0.84342396,0.5606425352891287,0.5572150282995074,4.0,0.5379396586322092,0,1,1,0,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrB000001fdiW,Cc1nc(N2CC[C@H](CNC(=O)Cc3cccc(Cl)c3)C2)ccc1[N+](=O)[O-],0.33,0.44,0.35721937,0.5424013,0.7041091,0.9999607,0.5622817458709081,0.5570985515996919,3.0,0.5201646941527411,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtG00000QWyyk,Cc1cc([N+](=O)[O-])cc(C(=O)N2CCN(C(=O)OC(C)(C)C)C[C@H]2C2CC2)c1C,0.3,0.405,0.5536518,0.71299416,0.40780655,0.9999817,0.5632390358050664,0.5570786534218077,3.0,0.5190679368510851,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtt00000tnuAL,Cc1c([N+](=O)[O-])ccc(F)c1C(=O)N1CC(CN(C)C(=O)c2cc(F)cn2C)C1,0.295,0.355,0.69669944,0.1561649,0.8573088,0.9999926,0.5600276256601016,0.5570164567570314,3.0,0.46234789906055523,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtt00000f19a1,COc1ccc(Cl)c(C(=O)N2CC[C@H]([C@@H](C)NC(=O)c3cc(C)ncn3)C2)c1N,0.3116666666666667,0.5475,0.5763071,0.6351967,0.5150834,0.7829014,0.5614425415462918,0.5569467750198733,5.0,0.5414232254113758,0,1,1,1,1,1,5,0,0,1,Level_1_Low_Confidence
ZINCti000009YUNU,CO[C@@H](CC(=O)NC[C@]1(C)CCN(C(=O)c2nn(C)cc2[N+](=O)[O-])C1)C(F)(F)F,0.21,0.38,0.30194917,0.6279142,0.8590517,0.9980862,0.5628335469961167,0.5564733079308314,3.0,0.48473465061371623,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrb000015chXQ,O=C(NCC1(O)CN(S(=O)(=O)c2ccc(F)c(Cl)c2)C1)c1ccc(=O)oc1,0.3025,0.5431666666666666,0.5728232,0.7281916,0.24943358,0.98242515,0.5630900395976172,0.5562901113410932,4.0,0.5060536111329567,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsj00001pohYj,CN1CC2(CCN(c3ccnc(N4CC[S@@](=O)C5(CCC5)C4)n3)CC2)OC1=O,0.31,0.53,0.64399314,0.13249882,0.79982924,0.93953824,0.5593099066615105,0.5561550548799494,4.0,0.46820971798189576,0,1,1,1,0,1,4,0,0,1,Level_1_Low_Confidence
ZINCte00000YyrlR,O=C(NC[C@]1(F)COCCN(C(=O)Cn2ccc([N+](=O)[O-])n2)C1)c1cnc(Cl)s1,0.305,0.355,0.6563433,0.30167422,0.740722,0.99997085,0.5597850586970647,0.5560861741989216,3.0,0.5013488264463717,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCrr000007vq67,C[C@H](NC(=O)c1n[nH]cc1Br)[C@H]1CN(C(=O)c2ccc(Cl)cc2O)CCO1,0.275,0.5875,0.6768493,0.82768196,0.018554468,0.99803174,0.5639362445722024,0.5559981433159493,4.0,0.34465253886337327,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtw000005H5l2,CN(C[C@H]1CCCCN1C(=O)C1=C[C@@]2(CCOC2)C1)C(=O)c1cc(Cl)ncc1O,0.355,0.7,0.45691088,0.91353667,0.04832386,0.9063767,0.5633580207079648,0.5558804586054162,3.0,0.40696685209324507,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtR00000SiF75,CC(C)NC(=O)[C@@H](c1ccc(C(F)F)cc1Cl)N1CC2(CCOCC2)[C@@H]1C1CC1,0.21666666666666667,0.555,0.2828851,0.687941,0.65456116,0.97905946,0.5626855676041709,0.5553013779198306,4.0,0.4965934015915745,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
